Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
1,1,1,2,3,2,2,3690,0,2,2,2,68110,0.0,15,1,8.0,2,8,7,7,3,3,3.0,4.0,3.0
4,0,2,2,1,3,3,3691,0,2,3,2,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0
4,0,2,2,22,3,1,3692,0,2,2,1,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0
4,0,2,1,7,3,1,3693,0,3,6,0,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0
2,0,2,1,1,3,3,3694,1,2,7,2,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0
2,1,1,2,4,3,1,3695,1,2,3,2,30570,0.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0
1,0,2,2,3,3,1,3696,1,3,7,0,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0
2,0,2,1,1,3,3,3697,1,1,2,2,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,4.0
2,0,1,2,2,1,2,3698,0,5,3,0,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0
2,1,2,2,20,3,5,3699,1,1,6,2,61800,0.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0
1,0,2,0,11,4,3,3700,1,4,7,1,66320,0.0,16,0,5.0,3,5,1,4,3,3,2.0,1.0,4.0
2,0,2,2,1,3,2,3701,1,2,6,2,35050,0.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0
2,0,2,1,24,3,4,3702,0,3,5,1,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0
3,0,2,1,23,4,1,3703,0,2,7,1,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0
1,1,2,2,16,4,1,3704,1,2,6,1,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0
2,0,0,2,8,4,3,3705,1,1,0,2,75870,0.0,22,1,6.0,5,6,1,3,3,4,3.0,3.0,1.0
4,0,2,1,10,4,4,3706,1,2,8,1,42580,2.0,16,0,5.0,2,3,1,0,3,3,1.0,1.0,4.0
3,0,2,1,3,2,3,3707,1,2,2,1,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,3.0,4.0
1,0,2,1,5,1,4,3708,1,1,4,1,43350,0.0,15,1,5.0,5,5,0,3,3,3,4.0,3.0,3.0
2,0,2,2,4,3,2,3709,1,1,6,1,53260,4.0,14,1,7.0,2,4,0,3,3,3,4.0,4.0,2.0
2,0,2,1,9,2,3,3710,1,1,7,1,32800,5.0,13,0,7.0,3,5,0,2,3,3,4.0,2.0,2.0
3,0,2,1,26,3,3,3711,0,3,7,1,54850,2.0,17,2,7.0,2,4,0,3,3,3,2.0,3.0,2.0
2,0,0,2,3,2,1,3712,1,1,7,0,43420,3.0,11,1,11.0,6,8,0,7,2,3,3.0,3.0,4.0
2,0,2,1,16,3,3,3713,1,2,1,0,27820,0.0,19,1,13.0,5,13,9,9,3,3,1.0,4.0,3.0
3,1,2,1,18,1,3,3714,1,1,4,0,59800,4.0,11,1,28.0,2,7,4,3,3,3,1.0,4.0,4.0
2,1,0,1,2,4,3,3715,1,2,4,2,43810,2.0,15,2,11.0,1,1,0,0,2,3,1.0,1.0,4.0
2,1,1,2,2,3,3,3716,1,2,7,2,25720,0.0,13,3,10.0,3,10,4,7,3,3,3.0,2.0,3.0
3,0,2,2,10,2,2,3717,1,1,7,0,38330,2.0,14,0,24.0,1,7,0,7,3,3,2.0,1.0,3.0
2,0,2,1,16,4,1,3718,1,3,1,2,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,2.0,3.0
2,1,1,1,7,4,1,3719,1,1,2,1,65000,6.0,23,1,7.0,5,2,2,2,3,4,2.0,4.0,1.0
3,0,2,1,1,2,1,3720,0,1,6,1,184300,4.0,12,1,10.0,5,3,1,2,3,3,2.0,4.0,4.0
3,0,2,1,24,3,5,3721,1,2,6,0,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,1.0,3.0
2,1,2,1,7,4,3,3722,1,2,6,1,26940,0.0,16,1,2.0,3,2,2,2,3,3,1.0,3.0,3.0
2,0,0,1,25,4,4,3723,0,1,7,0,31490,2.0,15,1,16.0,1,9,4,8,2,3,4.0,2.0,3.0
1,0,2,1,1,2,5,3724,0,1,6,2,176390,0.0,13,1,5.0,0,5,1,3,3,3,4.0,1.0,3.0
3,0,0,1,5,3,1,3725,1,1,2,2,23190,3.0,18,0,7.0,4,5,0,3,2,3,3.0,3.0,3.0
4,0,2,1,2,4,5,3726,1,2,3,2,116910,4.0,20,0,35.0,2,9,8,8,3,4,4.0,2.0,2.0
3,0,2,1,7,3,1,3727,1,3,2,1,53240,2.0,19,0,20.0,2,3,1,2,1,3,1.0,3.0,2.0
2,0,2,1,2,4,1,3728,1,3,2,0,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,4.0
3,0,2,1,5,1,4,3729,1,3,6,2,52280,1.0,13,0,6.0,2,5,1,3,4,3,4.0,2.0,2.0
2,0,1,0,10,3,3,3730,0,2,7,1,27000,0.0,14,3,4.0,2,4,0,3,3,3,4.0,1.0,3.0
2,0,2,1,10,4,1,3731,0,1,8,2,192460,3.0,15,1,15.0,5,13,3,12,3,3,4.0,1.0,3.0
1,0,2,2,1,2,5,3732,1,1,2,1,25060,8.0,22,0,4.0,3,2,2,2,3,4,4.0,3.0,2.0
3,0,1,1,8,4,3,3733,0,1,7,2,60620,0.0,22,2,12.0,2,12,5,8,3,4,1.0,4.0,3.0
3,0,1,1,5,3,1,3734,0,5,4,1,43820,7.0,16,2,11.0,2,1,0,0,3,3,1.0,3.0,2.0
1,0,0,1,8,3,1,3735,1,1,4,0,21430,0.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,2.0
4,0,2,2,2,1,1,3736,1,3,6,1,61620,0.0,14,0,12.0,5,12,2,8,2,3,2.0,3.0,2.0
3,0,2,1,7,3,5,3737,0,2,7,0,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,2.0,3.0
2,0,1,1,2,4,3,3738,0,2,8,0,68770,7.0,20,0,16.0,3,14,6,9,3,4,2.0,1.0,2.0
1,1,1,1,2,3,3,3739,1,1,6,1,22740,3.0,20,1,5.0,5,3,1,2,3,4,1.0,3.0,4.0
1,1,1,1,28,3,3,3740,0,5,6,2,44340,5.0,17,3,7.0,1,5,0,0,3,3,1.0,2.0,1.0
2,1,2,1,7,1,3,3741,1,1,6,2,62880,0.0,15,1,15.0,2,15,10,10,3,3,1.0,2.0,4.0
2,0,2,2,7,4,4,3742,0,4,0,1,25530,0.0,14,1,1.0,4,1,0,0,2,3,4.0,3.0,3.0
1,1,1,2,3,3,1,3743,1,2,6,2,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.0,1.0,2.0
1,0,0,1,10,3,1,3744,0,2,3,1,51600,0.0,17,1,1.0,3,1,0,0,1,3,4.0,2.0,3.0
3,0,1,1,5,2,3,3745,0,2,6,2,171590,5.0,22,1,16.0,1,2,2,2,2,4,2.0,3.0,2.0
1,0,2,2,10,2,1,3746,0,1,7,0,128080,0.0,13,0,10.0,6,10,0,4,3,3,3.0,3.0,3.0
1,0,2,1,1,2,1,3747,1,3,7,0,102210,0.0,19,1,5.0,2,5,1,3,3,3,3.0,3.0,4.0
4,0,2,2,20,3,2,3748,1,2,6,1,47790,0.0,14,1,3.0,6,3,1,2,3,3,4.0,3.0,3.0
2,0,2,1,7,2,1,3749,1,2,6,1,37370,8.0,22,2,8.0,2,5,0,2,3,4,1.0,2.0,3.0
3,0,2,1,8,4,3,3750,0,2,8,1,23660,3.0,17,0,11.0,5,5,1,2,2,3,3.0,3.0,2.0
1,1,1,2,1,3,2,3751,1,2,2,2,17060,7.0,12,0,8.0,3,0,0,0,3,3,3.0,1.0,2.0
1,0,2,2,8,4,2,3752,1,1,2,0,163070,0.0,16,0,1.0,3,1,0,0,2,3,1.0,3.0,1.0
1,0,1,1,9,3,1,3753,0,2,7,2,59330,0.0,11,0,4.0,3,4,1,3,3,3,3.0,1.0,3.0
3,0,2,1,5,4,1,3754,0,1,6,1,34240,4.0,11,0,10.0,3,3,1,2,3,3,3.0,1.0,3.0
1,0,1,1,8,1,3,3755,1,1,6,1,40370,0.0,14,0,3.0,2,3,0,2,1,3,4.0,2.0,3.0
1,0,2,1,5,1,5,3756,1,2,2,1,25590,0.0,11,0,8.0,3,8,1,7,2,3,3.0,2.0,2.0
2,0,2,1,15,4,1,3757,0,1,7,2,62010,2.0,15,3,14.0,2,0,0,0,2,3,4.0,3.0,3.0
2,0,2,1,7,3,1,3758,0,3,2,2,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,4.0,4.0
4,0,1,2,10,3,1,3759,0,4,6,0,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.0,4.0,3.0
1,1,2,1,5,3,1,3760,0,2,6,2,109340,6.0,17,2,11.0,2,9,0,7,3,3,1.0,1.0,1.0
3,0,2,2,26,1,2,3761,1,1,8,1,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0
2,0,2,2,6,1,5,3762,0,2,2,2,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0
3,0,2,1,4,2,1,3763,1,3,4,1,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0
2,0,2,1,23,4,1,3764,1,2,6,2,63340,0.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0
1,0,2,1,2,4,3,3765,0,2,3,2,49360,0.0,19,1,4.0,2,4,1,2,2,3,1.0,3.0,3.0
2,1,2,1,2,3,3,3766,1,2,5,2,47750,3.0,15,1,15.0,3,5,1,0,4,3,4.0,1.0,1.0
2,0,2,0,2,3,0,3767,1,2,4,1,28180,0.0,13,1,10.0,2,10,8,6,3,3,4.0,3.0,3.0
2,1,1,1,29,3,1,3768,0,2,0,2,25150,0.0,14,0,7.0,3,7,7,7,2,3,4.0,3.0,1.0
3,0,1,1,6,3,3,3769,1,1,3,2,23420,0.0,12,1,32.0,2,32,13,9,2,3,3.0,4.0,3.0
2,0,2,2,25,5,2,3770,0,1,6,1,41940,0.0,17,2,11.0,3,11,5,7,3,3,2.0,3.0,3.0
3,0,2,1,1,3,1,3771,0,1,4,1,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,2.0,3.0
2,0,2,1,2,2,3,3772,1,1,6,1,20220,0.0,12,0,10.0,1,10,3,7,3,3,1.0,4.0,3.0
1,0,2,1,1,3,3,3773,0,1,3,1,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.0,1.0,3.0
2,0,2,1,1,1,1,3774,1,1,6,2,42560,0.0,13,3,5.0,1,5,0,2,3,3,4.0,2.0,3.0
3,0,2,2,3,3,1,3775,1,3,2,1,35800,4.0,20,1,8.0,1,5,0,3,2,4,4.0,4.0,3.0
3,0,1,0,1,4,5,3776,1,2,4,1,31620,2.0,17,2,24.0,1,20,13,9,3,3,4.0,4.0,1.0
2,0,2,2,10,1,1,3777,0,1,4,1,65240,0.0,13,1,8.0,2,8,7,1,4,3,1.0,1.0,4.0
2,0,2,1,9,3,3,3778,0,2,4,1,28990,0.0,17,0,15.0,3,15,5,7,2,3,2.0,3.0,3.0
2,0,2,2,5,5,1,3779,1,1,4,2,52310,0.0,12,2,21.0,4,21,7,7,3,3,3.0,,3.0
1,0,2,2,10,2,2,3780,1,1,4,0,23560,0.0,13,0,1.0,5,1,0,0,3,3,3.0,1.0,3.0
2,0,0,1,7,3,3,3781,1,1,6,0,28000,3.0,12,2,8.0,0,2,2,2,2,3,4.0,4.0,3.0
3,0,2,1,4,3,3,3782,0,3,2,0,118360,0.0,22,0,10.0,2,10,7,7,4,4,1.0,2.0,3.0
2,0,2,1,10,1,1,3783,1,1,0,1,109030,0.0,11,0,5.0,3,5,4,2,4,3,2.0,3.0,3.0
2,0,2,1,22,4,3,3784,1,1,7,1,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,2.0,3.0
2,0,2,2,9,3,2,3785,0,4,6,2,142750,3.0,18,1,7.0,5,3,1,2,2,3,3.0,4.0,2.0
3,0,2,1,12,4,3,3786,1,1,2,0,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0
1,0,2,1,23,4,1,3787,0,2,0,1,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.0,3.0,2.0
2,0,2,1,9,1,3,3788,1,1,0,1,76420,2.0,20,1,8.0,2,2,2,2,2,4,1.0,1.0,1.0
1,1,2,1,1,3,4,3789,1,3,7,1,179240,0.0,13,2,10.0,2,10,6,7,3,3,2.0,1.0,3.0
2,0,1,2,9,3,2,3790,1,1,4,1,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0
2,0,2,2,7,2,1,3791,1,1,7,2,22770,0.0,12,1,3.0,2,3,1,2,3,3,4.0,1.0,3.0
1,0,2,1,14,3,5,3792,1,5,5,1,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,2.0,3.0
2,1,2,1,2,3,3,3793,0,1,6,0,25320,0.0,13,0,1.0,2,1,0,0,1,3,1.0,1.0,3.0
4,1,2,1,19,3,1,3794,1,2,3,1,25590,0.0,25,0,33.0,2,33,1,9,3,4,3.0,4.0,3.0
2,1,2,1,2,3,3,3795,0,3,7,1,49080,4.0,19,1,7.0,3,5,1,4,2,3,3.0,2.0,3.0
2,0,0,1,10,4,1,3796,0,5,6,1,23800,4.0,13,0,9.0,5,6,1,2,3,3,4.0,1.0,2.0
3,0,2,1,2,5,1,3797,1,1,7,1,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,1.0,2.0
2,0,2,1,3,3,1,3798,1,2,7,2,20440,0.0,11,0,1.0,2,1,0,0,3,3,1.0,4.0,1.0
4,0,2,1,11,1,3,3799,0,1,2,1,26930,0.0,18,0,36.0,6,36,2,13,2,3,3.0,4.0,3.0
2,0,2,1,2,2,1,3800,1,2,6,1,65860,9.0,18,1,9.0,3,2,2,1,3,3,2.0,4.0,2.0
1,0,2,1,4,3,1,3801,1,1,5,1,32940,0.0,11,0,1.0,6,1,0,0,3,3,1.0,4.0,3.0
2,0,2,2,14,2,2,3802,0,1,7,1,41710,0.0,23,0,9.0,4,9,7,7,4,4,3.0,2.0,3.0
2,0,2,1,2,3,1,3803,0,1,4,2,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.0,2.0,4.0
2,0,2,0,1,3,0,3804,1,1,6,2,23770,6.0,13,2,15.0,3,1,0,0,3,3,2.0,3.0,3.0
1,0,2,1,10,3,1,3805,1,1,8,2,24040,0.0,17,0,10.0,3,10,1,5,2,3,2.0,1.0,3.0
2,0,2,2,12,2,1,3806,0,2,7,2,23180,3.0,19,0,10.0,4,5,0,4,4,3,1.0,3.0,3.0
2,0,2,2,2,2,3,3807,0,1,7,1,20080,2.0,12,0,11.0,3,7,7,6,3,3,4.0,3.0,3.0
1,0,1,1,5,1,3,3808,0,1,6,0,62440,0.0,22,0,6.0,3,6,1,3,3,4,1.0,4.0,4.0
3,0,2,1,4,2,3,3809,0,1,2,1,27990,4.0,12,1,27.0,0,1,0,0,1,3,3.0,3.0,3.0
1,0,2,1,7,2,1,3810,0,3,3,1,105520,2.0,11,0,4.0,2,2,2,2,3,3,4.0,3.0,3.0
2,0,1,2,21,3,1,3811,1,2,1,1,23290,3.0,15,0,9.0,2,3,0,2,3,3,1.0,1.0,3.0
3,0,2,1,8,2,1,3812,0,5,3,2,40140,8.0,13,1,24.0,3,1,0,1,3,3,4.0,4.0,3.0
2,0,2,2,4,3,3,3813,0,2,2,1,74030,0.0,12,1,10.0,4,10,6,8,3,3,2.0,3.0,2.0
2,0,1,1,25,1,1,3814,0,1,3,1,22590,0.0,14,0,8.0,2,8,7,7,3,3,4.0,3.0,2.0
2,0,2,1,1,4,1,3815,1,2,2,1,69320,0.0,13,0,5.0,5,5,1,2,3,3,4.0,1.0,3.0
3,0,2,1,1,1,4,3816,1,1,3,0,46780,5.0,25,1,8.0,0,6,0,2,4,4,4.0,2.0,3.0
2,0,2,2,6,3,2,3817,0,3,8,1,135820,0.0,17,1,1.0,3,1,0,1,2,3,3.0,4.0,2.0
3,0,2,1,12,4,5,3818,1,1,2,2,23320,1.0,11,0,27.0,2,26,0,12,3,3,4.0,1.0,1.0
1,0,0,2,17,2,2,3820,1,3,7,1,97050,0.0,18,2,4.0,3,4,1,3,2,3,2.0,3.0,2.0
3,0,1,1,3,3,4,3821,1,2,6,1,42940,2.0,20,0,32.0,2,30,12,13,2,4,2.0,3.0,3.0
2,0,2,1,3,2,1,3822,1,3,6,1,47210,3.0,14,1,6.0,3,3,0,2,3,3,2.0,4.0,3.0
3,0,2,1,10,3,5,3823,1,3,3,0,25190,0.0,21,2,22.0,2,22,1,10,3,4,2.0,4.0,2.0
1,0,2,1,4,3,3,3824,0,1,5,1,21210,0.0,13,1,6.0,2,6,1,1,3,3,2.0,2.0,2.0
3,0,2,2,29,2,5,3825,0,2,6,2,29730,0.0,12,0,10.0,2,10,1,4,3,3,3.0,1.0,3.0
3,0,0,2,2,4,1,3826,1,2,4,1,58550,0.0,14,1,10.0,3,10,4,5,2,3,1.0,1.0,3.0
2,0,1,1,7,3,3,3827,1,2,6,2,36170,7.0,21,1,10.0,5,5,0,3,3,4,4.0,1.0,3.0
2,0,2,1,18,1,3,3828,1,2,4,1,67250,9.0,17,1,7.0,3,3,1,1,3,3,3.0,3.0,3.0
2,0,1,2,28,4,2,3829,1,5,4,0,103250,0.0,11,1,9.0,3,9,7,2,2,3,3.0,4.0,3.0
3,0,2,1,1,4,1,3830,1,3,0,1,69490,1.0,14,1,10.0,2,9,1,4,3,3,3.0,1.0,2.0
2,0,2,1,6,2,1,3831,1,3,6,1,106090,2.0,17,1,10.0,2,7,7,7,3,3,2.0,1.0,3.0
1,0,2,1,2,1,1,3832,1,4,6,0,44470,0.0,13,0,7.0,4,7,0,7,3,3,4.0,1.0,3.0
2,0,2,1,2,3,3,3833,0,2,7,1,21570,0.0,25,0,16.0,1,16,1,10,2,4,2.0,1.0,3.0
1,0,2,1,23,3,1,3834,1,3,4,0,46010,0.0,15,2,5.0,2,5,0,0,3,3,2.0,1.0,2.0
1,0,2,1,3,1,1,3835,0,1,2,2,170990,1.0,14,1,3.0,2,2,2,2,3,3,3.0,4.0,3.0
1,1,1,1,3,5,3,3836,1,1,5,2,24790,0.0,12,1,0.0,2,0,0,0,2,3,2.0,4.0,4.0
3,0,2,1,25,4,3,3837,1,2,6,1,148520,3.0,19,3,27.0,3,5,1,0,2,3,4.0,3.0,3.0
2,0,2,2,2,4,1,3838,1,1,2,0,72640,0.0,17,0,10.0,5,10,0,7,3,3,3.0,3.0,3.0
2,0,2,1,22,1,1,3839,1,1,2,1,56660,0.0,14,1,18.0,2,18,14,12,3,3,1.0,3.0,3.0
2,0,0,1,29,3,3,3840,0,2,7,1,78230,1.0,13,1,15.0,3,14,2,9,3,3,3.0,3.0,3.0
2,0,2,1,29,4,5,3841,1,1,2,1,78800,3.0,12,1,9.0,2,4,0,2,4,3,3.0,3.0,2.0
2,0,1,1,2,3,5,3842,0,2,3,2,131940,0.0,11,0,9.0,2,9,3,8,3,3,1.0,3.0,1.0
3,0,2,1,28,3,1,3843,0,2,2,0,50670,0.0,11,2,10.0,3,10,3,9,2,3,4.0,4.0,3.0
2,0,2,1,2,4,1,3844,0,3,7,1,50790,3.0,11,0,10.0,3,5,0,2,3,3,4.0,3.0,4.0
2,1,2,1,2,3,1,3845,1,3,0,1,23210,9.0,12,1,15.0,0,13,6,0,3,3,4.0,1.0,3.0
2,0,2,1,22,3,1,3846,0,2,0,1,174440,0.0,14,0,8.0,4,8,7,7,3,3,2.0,2.0,1.0
2,0,2,1,8,3,5,3847,0,2,0,2,24040,6.0,17,0,18.0,2,4,3,3,2,3,3.0,4.0,2.0
3,0,1,2,2,2,2,3848,1,1,2,1,34520,4.0,11,1,14.0,2,10,0,2,2,3,1.0,4.0,3.0
3,0,1,2,10,4,2,3849,0,3,3,1,22700,2.0,14,3,23.0,2,2,2,2,3,3,3.0,4.0,3.0
2,1,2,1,9,3,1,3850,1,2,3,0,173990,6.0,12,0,7.0,3,2,2,2,1,3,1.0,4.0,2.0
1,0,1,1,15,3,1,3851,1,2,6,2,54880,0.0,22,1,6.0,6,6,1,3,3,4,1.0,4.0,3.0
1,0,2,2,10,4,1,3852,1,3,7,1,194190,7.0,14,1,5.0,2,3,0,2,1,3,2.0,3.0,3.0
1,0,1,1,7,3,1,3853,1,1,6,2,28110,2.0,20,0,6.0,3,4,1,2,3,4,4.0,4.0,2.0
2,1,2,2,16,4,2,3854,1,1,5,2,36330,3.0,16,2,10.0,0,4,0,3,3,3,1.0,1.0,1.0
1,0,2,1,20,1,3,3855,0,2,3,2,41630,9.0,15,1,8.0,4,5,1,4,2,3,3.0,3.0,3.0
2,0,2,1,23,3,1,3856,0,3,7,1,21320,4.0,20,0,9.0,1,3,0,2,2,4,2.0,1.0,3.0
1,0,1,2,5,1,2,3857,1,4,4,0,139730,0.0,14,0,7.0,3,7,0,7,2,3,4.0,3.0,3.0
2,0,2,2,10,3,2,3858,0,2,5,1,26840,4.0,12,0,7.0,2,5,1,0,3,3,4.0,2.0,3.0
3,0,2,2,4,2,1,3859,1,2,5,1,108450,3.0,24,0,27.0,4,4,1,2,2,4,1.0,2.0,3.0
3,0,2,1,2,2,3,3860,1,3,7,0,43770,5.0,12,1,19.0,2,14,1,11,2,3,4.0,1.0,3.0
1,0,2,1,18,4,3,3861,0,2,7,2,37430,0.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0
2,0,2,1,10,3,3,3862,1,3,2,0,41480,0.0,11,0,11.0,3,11,7,9,3,3,4.0,2.0,3.0
2,0,2,1,1,3,1,3863,0,2,0,2,10510,2.0,14,0,15.0,2,4,1,3,3,3,1.0,2.0,3.0
3,0,2,0,6,2,1,3864,0,2,6,1,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0
2,0,0,1,8,4,1,3865,1,4,2,1,103880,0.0,14,0,3.0,2,3,1,2,3,3,4.0,3.0,3.0
2,0,2,1,2,2,3,3866,0,2,0,0,114160,6.0,16,0,13.0,2,5,0,4,3,3,4.0,1.0,3.0
4,0,2,2,24,3,2,3867,1,1,2,1,26000,3.0,14,0,36.0,5,10,4,7,3,3,2.0,3.0,3.0
3,0,2,1,2,4,1,3868,0,1,6,1,24220,0.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0
2,1,1,1,17,4,3,3869,1,1,5,2,54720,3.0,11,1,13.0,3,11,6,7,2,3,4.0,4.0,4.0
2,0,1,1,19,2,1,3870,1,2,6,1,24510,7.0,12,1,19.0,3,13,2,9,3,3,4.0,4.0,4.0
1,0,2,1,1,2,3,3871,1,2,8,0,42400,0.0,14,0,10.0,2,10,0,9,2,3,1.0,2.0,2.0
2,0,2,1,7,3,3,3872,1,5,7,0,109990,0.0,18,3,6.0,3,6,0,4,2,3,4.0,4.0,3.0
2,0,2,1,5,4,5,3873,1,5,6,0,50030,0.0,13,0,9.0,5,9,1,6,3,3,4.0,2.0,2.0
2,0,2,1,28,4,5,3874,0,2,7,1,127420,0.0,11,0,10.0,4,10,0,2,2,3,1.0,4.0,3.0
3,0,2,1,2,4,3,3875,1,1,2,0,42270,4.0,18,0,17.0,3,2,2,2,2,3,4.0,1.0,2.0
2,0,1,2,29,2,3,3876,0,1,7,2,39170,0.0,15,3,4.0,2,4,3,3,3,3,4.0,2.0,3.0
3,0,2,1,1,4,3,3877,1,3,2,0,183030,6.0,22,1,29.0,2,3,1,2,2,4,2.0,2.0,3.0
3,0,2,1,21,3,3,3878,1,2,4,2,23800,4.0,13,0,23.0,3,8,0,0,1,3,3.0,3.0,3.0
3,0,2,1,24,4,1,3879,0,4,3,2,137260,3.0,12,0,21.0,6,2,0,2,4,3,4.0,3.0,3.0
1,0,2,1,1,3,1,3880,1,1,8,2,47770,0.0,18,1,2.0,3,2,0,2,3,3,4.0,1.0,3.0
2,0,0,1,18,2,3,3881,0,2,0,0,63850,1.0,13,0,7.0,6,6,1,2,2,3,3.0,4.0,3.0
2,0,2,1,2,2,5,3882,1,3,7,1,199730,6.0,12,0,10.0,2,3,0,2,3,3,1.0,3.0,2.0
3,0,2,1,9,3,5,3883,0,3,0,0,68610,4.0,12,0,8.0,2,2,2,2,2,3,3.0,4.0,3.0
1,1,2,0,6,3,1,3884,0,3,2,2,49690,0.0,12,0,5.0,3,5,1,2,3,3,4.0,3.0,3.0
2,0,2,1,11,2,1,3885,1,1,7,1,198450,7.0,11,1,7.0,3,0,0,0,3,3,4.0,3.0,2.0
4,0,2,1,24,3,1,3886,1,4,5,1,133200,3.0,11,0,11.0,2,4,1,2,3,3,2.0,4.0,
3,1,1,2,10,2,2,3887,1,1,0,1,63470,2.0,12,1,19.0,3,9,7,7,1,3,4.0,3.0,3.0
2,1,2,2,1,3,1,3888,1,2,6,2,27430,0.0,19,1,1.0,2,1,0,0,3,3,4.0,2.0,3.0
1,0,0,1,18,2,3,3889,1,1,1,2,108800,0.0,23,1,7.0,5,7,5,7,3,4,4.0,4.0,3.0
4,0,2,1,23,1,1,3890,1,5,2,0,23420,5.0,11,2,8.0,2,4,1,2,3,3,1.0,2.0,3.0
2,0,2,2,28,3,1,3891,0,2,6,1,176500,0.0,19,1,15.0,6,15,4,13,1,3,2.0,4.0,4.0
4,0,2,2,17,4,3,3892,1,1,3,0,40250,3.0,13,1,19.0,5,1,0,0,2,3,3.0,4.0,4.0
2,0,2,2,3,3,1,3893,1,3,3,1,97250,0.0,11,0,14.0,0,14,2,13,3,3,2.0,2.0,3.0
2,0,1,1,13,3,1,3894,1,1,2,0,119040,0.0,12,1,6.0,4,6,1,3,3,3,3.0,4.0,2.0
2,0,2,1,7,2,1,3895,1,1,0,1,21770,0.0,13,0,10.0,5,10,8,7,3,3,2.0,4.0,3.0
1,1,2,1,12,2,3,3896,1,2,6,0,75250,0.0,14,2,3.0,2,3,0,2,3,3,3.0,4.0,3.0
3,0,2,0,1,3,1,3897,1,1,6,1,48340,1.0,14,0,9.0,1,8,6,7,4,3,3.0,4.0,3.0
2,0,1,1,13,3,1,3898,1,3,7,2,20420,0.0,16,0,5.0,2,5,1,4,3,3,1.0,4.0,4.0
3,0,2,1,25,4,1,3899,1,2,7,1,22200,0.0,11,0,10.0,2,10,8,8,1,3,4.0,4.0,3.0
1,0,2,1,6,3,1,3900,1,3,7,1,10520,0.0,13,0,5.0,3,5,0,4,3,3,3.0,3.0,3.0
3,0,2,2,6,4,2,3901,1,1,6,2,28210,0.0,17,0,10.0,3,10,8,7,3,3,4.0,3.0,3.0
1,0,2,1,2,2,1,3902,1,2,6,1,192370,9.0,11,1,9.0,2,5,1,2,3,3,4.0,3.0,3.0
2,0,2,0,1,4,1,3903,0,3,6,2,41070,3.0,11,1,17.0,2,13,6,7,1,3,3.0,4.0,2.0
3,0,0,2,2,3,1,3904,0,2,4,1,83960,3.0,15,2,25.0,3,23,14,4,2,3,3.0,3.0,2.0
1,1,2,2,6,2,3,3905,0,2,3,1,20070,0.0,12,0,1.0,2,1,0,0,2,3,4.0,3.0,3.0
